Navn;Stasjon;Tid(norsk normaltid);Middeltemperatur (døgn);Nedbør (døgn);Middel av middelvind fra hovedobs. (døgn);Snødybde
Tromsø;SN90450;07.05.2007;4,7;1,2;1,4;0
Tromsø;SN90450;08.05.2007;5,1;0,2;1,3;0
Tromsø;SN90450;09.05.2007;4,1;3,4;1,5;0
Tromsø;SN90450;10.05.2007;4,8;0,9;2,2;0
Tromsø;SN90450;11.05.2007;3,7;0;2,2;0
Tromsø;SN90450;12.05.2007;3,5;0;1,6;0
Tromsø;SN90450;13.05.2007;5,8;0;2,6;0
Tromsø;SN90450;14.05.2007;7,4;0;2,7;0
Tromsø;SN90450;15.05.2007;8,1;0;2,7;0
Tromsø;SN90450;16.05.2007;5,9;1,5;2,2;0
Tromsø;SN90450;17.05.2007;5;10,2;3,6;0
Tromsø;SN90450;18.05.2007;6,9;11,2;2,4;0
Tromsø;SN90450;19.05.2007;8,2;0;4,5;0
Tromsø;SN90450;20.05.2007;7,6;6,5;3,9;0
Tromsø;SN90450;21.05.2007;6,7;4,8;4,3;0
Tromsø;SN90450;22.05.2007;8,9;3,1;2,4;0
Tromsø;SN90450;23.05.2007;6;0,2;3,2;0
Tromsø;SN90450;24.05.2007;7,5;6,5;3,6;0
Tromsø;SN90450;25.05.2007;7,2;0,1;2,8;0
Tromsø;SN90450;26.05.2007;6,5;1,8;2,2;0
Tromsø;SN90450;27.05.2007;7,5;2,5;3,2;0
Tromsø;SN90450;28.05.2007;5,6;1,4;3,6;0
Tromsø;SN90450;29.05.2007;7,7;0;2,4;0
Tromsø;SN90450;30.05.2007;7,2;0;2,8;0
Tromsø;SN90450;31.05.2007;6,3;1,7;3,6;0
Tromsø;SN90450;01.06.2007;10,4;0;1,7;0
Tromsø;SN90450;02.06.2007;13,9;0;1,8;0
Tromsø;SN90450;03.06.2007;11,6;0;2,3;0
Tromsø;SN90450;04.06.2007;13;0;2,2;0
Tromsø;SN90450;05.06.2007;9,7;0;3,7;0
Tromsø;SN90450;06.06.2007;9,6;0,2;3,6;0
Tromsø;SN90450;07.06.2007;8,2;0;3,3;0
Tromsø;SN90450;08.06.2007;8,3;0;1,7;0
Tromsø;SN90450;09.06.2007;8,7;0;3,2;0
Tromsø;SN90450;10.06.2007;9,1;0;2,5;0
Tromsø;SN90450;11.06.2007;5,9;0,1;2,6;0
Tromsø;SN90450;12.06.2007;5,5;8,2;2,3;0
Tromsø;SN90450;13.06.2007;7,9;0,5;2,6;0
Tromsø;SN90450;14.06.2007;7,7;0;1,6;0
Tromsø;SN90450;15.06.2007;7,5;0;2;0
Tromsø;SN90450;16.06.2007;5,6;4,7;2,5;0
Tromsø;SN90450;17.06.2007;5,7;7,6;2,2;0
Tromsø;SN90450;18.06.2007;6;3,1;1,3;0
Tromsø;SN90450;19.06.2007;6;14;1,3;0
Tromsø;SN90450;20.06.2007;7,4;3;1,8;0
Tromsø;SN90450;21.06.2007;10,6;0,1;2;0
Tromsø;SN90450;22.06.2007;14,3;0;1,5;0
Tromsø;SN90450;23.06.2007;15,8;0;1,3;0
Tromsø;SN90450;24.06.2007;17,2;0;1,7;0
Tromsø;SN90450;25.06.2007;14;0;4;0
Tromsø;SN90450;26.06.2007;13;0;3,3;0
Tromsø;SN90450;27.06.2007;13,2;0;2,2;0
Tromsø;SN90450;28.06.2007;10,5;3,1;1,6;0
Tromsø;SN90450;29.06.2007;9,5;0,1;2,2;0
Tromsø;SN90450;30.06.2007;8,7;0;3,3;0
Tromsø;SN90450;01.07.2007;14,2;0;2,2;0
Tromsø;SN90450;02.07.2007;17;0;1,8;0
Tromsø;SN90450;03.07.2007;18,7;0;1,4;0
Tromsø;SN90450;04.07.2007;19,7;0;1,6;0
Tromsø;SN90450;05.07.2007;18,7;0;2;0
Tromsø;SN90450;06.07.2007;17,5;0;3,5;0
Tromsø;SN90450;07.07.2007;17,2;0;5,3;0
Tromsø;SN90450;08.07.2007;17,5;0;3,3;0
Tromsø;SN90450;09.07.2007;16,9;0;1,8;0
Tromsø;SN90450;10.07.2007;13,5;3,6;2,2;0
Tromsø;SN90450;11.07.2007;16,9;8,3;2,7;0
Tromsø;SN90450;12.07.2007;16,4;0;3,2;0
Tromsø;SN90450;13.07.2007;15,7;1,5;2,3;0
Tromsø;SN90450;14.07.2007;14,7;0;2;0
Tromsø;SN90450;15.07.2007;14,8;0;1,6;0
Tromsø;SN90450;16.07.2007;10,5;0,9;2,1;0
Tromsø;SN90450;17.07.2007;11,1;4,1;2,1;0
Tromsø;SN90450;18.07.2007;9;4,9;3,8;0
Tromsø;SN90450;19.07.2007;8,6;0,1;2,1;0
Tromsø;SN90450;20.07.2007;8,7;0,7;4,1;0
Tromsø;SN90450;21.07.2007;7,7;5;3,3;0
Tromsø;SN90450;22.07.2007;8,7;16,6;2,7;0
Tromsø;SN90450;23.07.2007;10,6;2,1;1,9;0
Tromsø;SN90450;24.07.2007;11,3;0;2;0
Tromsø;SN90450;25.07.2007;11,4;0;2,3;0
Tromsø;SN90450;26.07.2007;11,9;0,1;1,1;0
Tromsø;SN90450;27.07.2007;12,7;17,5;2,2;0
Tromsø;SN90450;28.07.2007;16,4;0;1,4;0
Tromsø;SN90450;29.07.2007;17,6;4,5;2,8;0
Tromsø;SN90450;30.07.2007;16,8;0;2,3;0
Tromsø;SN90450;31.07.2007;16,5;3,6;2,1;0
Tromsø;SN90450;01.08.2007;15,1;1;4,4;0
Tromsø;SN90450;02.08.2007;13,7;1,4;2,9;0
Tromsø;SN90450;03.08.2007;14,9;0,7;2,6;0
Tromsø;SN90450;04.08.2007;16,4;0,2;3,2;0
Tromsø;SN90450;05.08.2007;13,9;2,6;2,9;0
Tromsø;SN90450;06.08.2007;14;0,2;1,7;0
Tromsø;SN90450;07.08.2007;16,4;0,2;1,3;0
Tromsø;SN90450;08.08.2007;17,2;0;1,9;0
Tromsø;SN90450;09.08.2007;14,4;0;2,9;0
Tromsø;SN90450;10.08.2007;10,2;19,8;3,3;0
Tromsø;SN90450;11.08.2007;11,1;0;2,3;0
Tromsø;SN90450;12.08.2007;12,8;0;1,3;0
Tromsø;SN90450;13.08.2007;16,4;0;1,3;0
Tromsø;SN90450;14.08.2007;13,5;0;2,5;0
Tromsø;SN90450;15.08.2007;12,3;7,8;2,4;0
Tromsø;SN90450;16.08.2007;12,9;0,7;2,6;0
Tromsø;SN90450;17.08.2007;12,1;8,3;1,7;0
Tromsø;SN90450;18.08.2007;8,6;7;2;0
Tromsø;SN90450;19.08.2007;8,4;1,3;2;0
Tromsø;SN90450;20.08.2007;8,7;3,5;1,9;0
Tromsø;SN90450;21.08.2007;9,2;2;3,2;0
Tromsø;SN90450;22.08.2007;10,1;1,7;4,2;0
Tromsø;SN90450;23.08.2007;11,6;11,2;5,2;0
Tromsø;SN90450;24.08.2007;9,3;2,3;3;0
Tromsø;SN90450;25.08.2007;9,8;8,5;2,9;0
Tromsø;SN90450;26.08.2007;7,9;0,3;1,4;0
Tromsø;SN90450;27.08.2007;7,2;1,1;1,8;0
Tromsø;SN90450;28.08.2007;6,4;2,7;3,4;0
Tromsø;SN90450;29.08.2007;4,7;7,5;1,7;0
Tromsø;SN90450;30.08.2007;4,7;0,4;2;0
Tromsø;SN90450;31.08.2007;4,1;0;2;0
Tromsø;SN90450;01.09.2007;4,6;0,4;1,9;0
Tromsø;SN90450;02.09.2007;6;0;1,8;0
Tromsø;SN90450;03.09.2007;6,3;0,1;1;0
Tromsø;SN90450;04.09.2007;6;6,3;1,6;0
Tromsø;SN90450;05.09.2007;7;0,1;3,4;0
Tromsø;SN90450;06.09.2007;7,8;3;2,5;0
Tromsø;SN90450;07.09.2007;7,8;2,7;1,4;0
Tromsø;SN90450;08.09.2007;8,6;1;3,1;0
Tromsø;SN90450;09.09.2007;6,9;1,1;3,4;0
Tromsø;SN90450;10.09.2007;5,1;2;1,6;0
Tromsø;SN90450;11.09.2007;5;0,4;2,1;0
Tromsø;SN90450;12.09.2007;5,7;0,2;2,2;0
Tromsø;SN90450;13.09.2007;4,8;1,8;1,6;0
Tromsø;SN90450;14.09.2007;6,7;2,4;2,7;0
Tromsø;SN90450;15.09.2007;7,7;12,2;1;0
Tromsø;SN90450;16.09.2007;7,1;9,1;2,2;0
Tromsø;SN90450;17.09.2007;6,8;2,7;1,6;0
Tromsø;SN90450;18.09.2007;7,1;3,7;2;0
Tromsø;SN90450;19.09.2007;4,7;23,9;2,6;0
Tromsø;SN90450;20.09.2007;3,8;2,5;2,2;0
Tromsø;SN90450;21.09.2007;6;0;2;0
Tromsø;SN90450;22.09.2007;7,4;0,7;1,7;0
Tromsø;SN90450;23.09.2007;6,6;0,1;2,7;0
Tromsø;SN90450;24.09.2007;6,6;1;2;0
Tromsø;SN90450;25.09.2007;8,3;4,7;1,5;0
Tromsø;SN90450;26.09.2007;7,9;4,8;3,2;0
Tromsø;SN90450;27.09.2007;3,6;11,1;3,5;0
Tromsø;SN90450;28.09.2007;7,8;5,6;6,7;0
Tromsø;SN90450;29.09.2007;8,6;0;2,3;0
Tromsø;SN90450;30.09.2007;10,8;0;2,3;0
Tromsø;SN90450;01.10.2007;10,7;0;3,9;0
Tromsø;SN90450;02.10.2007;10,5;0,2;5,8;0
Tromsø;SN90450;03.10.2007;9,1;0,9;4,1;0
Tromsø;SN90450;04.10.2007;7,7;9,5;3,3;0
Tromsø;SN90450;05.10.2007;6,3;4;1,3;0
Tromsø;SN90450;06.10.2007;9,6;0;5;0
Tromsø;SN90450;07.10.2007;8,1;3,4;2,5;0
Tromsø;SN90450;08.10.2007;4,2;1;2;0
Tromsø;SN90450;09.10.2007;-0,2;17,7;4,2;7
Tromsø;SN90450;10.10.2007;1,6;12,8;3,8;10
Tromsø;SN90450;11.10.2007;0,2;10,8;3,1;11
Tromsø;SN90450;12.10.2007;1;12,2;4;18
Tromsø;SN90450;13.10.2007;1,5;6,2;4,3;20
Tromsø;SN90450;14.10.2007;5,1;3,9;5,6;11
Tromsø;SN90450;15.10.2007;6,7;8,2;4,5;0
Tromsø;SN90450;16.10.2007;6,8;0;3,7;0
Tromsø;SN90450;17.10.2007;4,3;0,1;1,3;0
Tromsø;SN90450;18.10.2007;3,6;0,9;3,5;0
Tromsø;SN90450;19.10.2007;1;2,4;3,3;1
Tromsø;SN90450;20.10.2007;6,1;4,5;7,3;0
Tromsø;SN90450;21.10.2007;10,1;3,9;5,8;0
Tromsø;SN90450;22.10.2007;9,8;0,1;5,7;0
Tromsø;SN90450;23.10.2007;9,2;2,2;6,7;0
Tromsø;SN90450;24.10.2007;8,7;6;6,5;0
Tromsø;SN90450;25.10.2007;8;16,2;5,6;0
Tromsø;SN90450;26.10.2007;8,4;14,5;4,7;0
Tromsø;SN90450;27.10.2007;8,3;0;6,9;0
Tromsø;SN90450;28.10.2007;8,5;0;5,7;0
Tromsø;SN90450;29.10.2007;5;3,5;3,7;0
Tromsø;SN90450;30.10.2007;4,4;1,8;3,2;0
Tromsø;SN90450;31.10.2007;3,8;2,7;5,5;0
Tromsø;SN90450;01.11.2007;2,6;4,7;2;0
Tromsø;SN90450;02.11.2007;1,7;1,2;2,8;0
Tromsø;SN90450;03.11.2007;0,5;0;4,3;0
Tromsø;SN90450;04.11.2007;1,9;0;5,8;0
Tromsø;SN90450;05.11.2007;4,7;0;7,4;0
Tromsø;SN90450;06.11.2007;0,4;1,4;2,3;0
Tromsø;SN90450;07.11.2007;-1,3;7;4,9;3
Tromsø;SN90450;08.11.2007;-2,4;0;3,3;3
Tromsø;SN90450;09.11.2007;-2,4;0;2,9;3
Tromsø;SN90450;10.11.2007;1,5;0;2,5;2
Tromsø;SN90450;11.11.2007;0,9;0;1,4;2
Tromsø;SN90450;12.11.2007;0,5;0;3,3;16
Tromsø;SN90450;13.11.2007;-0,1;0;3,2;0
Tromsø;SN90450;14.11.2007;-1,5;0;3,3;0
Tromsø;SN90450;15.11.2007;-1;0,1;4,2;3
Tromsø;SN90450;16.11.2007;-0,2;2,1;3,6;5
Tromsø;SN90450;17.11.2007;0,6;5,3;3,1;7
Tromsø;SN90450;18.11.2007;2,8;7,9;4,7;3
Tromsø;SN90450;19.11.2007;-0,7;14,9;3,6;2
Tromsø;SN90450;20.11.2007;3,7;0,5;6,5;0
Tromsø;SN90450;21.11.2007;5,6;1;7,7;0
Tromsø;SN90450;22.11.2007;-1,4;1,3;3,7;0
Tromsø;SN90450;23.11.2007;-2,3;9,8;5,6;10
Tromsø;SN90450;24.11.2007;0,5;11,8;5,5;20
Tromsø;SN90450;25.11.2007;2;3,4;5,6;12
Tromsø;SN90450;26.11.2007;-1,1;1,3;2,7;10
Tromsø;SN90450;27.11.2007;-2,8;6;1,6;15
Tromsø;SN90450;28.11.2007;-2,5;6,2;3,9;21
Tromsø;SN90450;29.11.2007;-2,3;0;4,7;18
Tromsø;SN90450;30.11.2007;-3,3;0;1,7;16
Tromsø;SN90450;01.12.2007;-1,3;0;3,5;15
Tromsø;SN90450;02.12.2007;-2,3;0;6,1;16
Tromsø;SN90450;03.12.2007;-2,3;0;4,4;16
Tromsø;SN90450;04.12.2007;-2,9;0;3,4;16
Tromsø;SN90450;06.12.2007;0,8;0;3,1;16
Tromsø;SN90450;07.12.2007;1,8;0;3,3;15
Tromsø;SN90450;08.12.2007;0,4;0;1,7;15
Tromsø;SN90450;09.12.2007;1,9;4,9;4,1;17
Tromsø;SN90450;10.12.2007;1,8;0,6;3,5;17
Tromsø;SN90450;11.12.2007;-0,6;3,6;2,8;16
Tromsø;SN90450;12.12.2007;0,6;4,8;6,5;21
Tromsø;SN90450;13.12.2007;3,8;2,1;5,5;14
Tromsø;SN90450;14.12.2007;5;8,7;7,7;11
Tromsø;SN90450;15.12.2007;5,3;4,7;6,3;5
Tromsø;SN90450;16.12.2007;6,3;13;5,3;0
Tromsø;SN90450;17.12.2007;5,8;19,7;6;0
Tromsø;SN90450;18.12.2007;4,6;34,3;5,4;0
Tromsø;SN90450;19.12.2007;2,9;8,2;9,2;0
Tromsø;SN90450;20.12.2007;0,6;12,3;3,5;5
Tromsø;SN90450;21.12.2007;2,6;16;4,8;3
Tromsø;SN90450;22.12.2007;0,9;4,2;3,7;1
Tromsø;SN90450;23.12.2007;3,8;0,5;6,8;0
Tromsø;SN90450;24.12.2007;4,5;0;7,4;0
Tromsø;SN90450;25.12.2007;-0,6;4,4;4,6;3
Tromsø;SN90450;26.12.2007;-0,9;0,9;4,3;3
Tromsø;SN90450;27.12.2007;1,5;0;3,4;1
Tromsø;SN90450;28.12.2007;3,8;3;5,1;0
Tromsø;SN90450;29.12.2007;2,2;0;3,5;0
Tromsø;SN90450;30.12.2007;-1,4;0,3;1,2;0
Tromsø;SN90450;31.12.2007;-3,6;0,2;2;0
Tromsø;SN90450;01.01.2008;-1,7;0;6,2;0
Tromsø;SN90450;02.01.2008;-0,3;0;6;0
Tromsø;SN90450;03.01.2008;-1,8;0;4,6;0
Tromsø;SN90450;04.01.2008;-2,6;0;5,7;0
Tromsø;SN90450;05.01.2008;-2,8;0;6,9;0
Tromsø;SN90450;06.01.2008;-2,6;0;2,5;0
Tromsø;SN90450;07.01.2008;-2;0;5,4;0
Tromsø;SN90450;08.01.2008;-0,7;0,3;3,9;0
Tromsø;SN90450;09.01.2008;-0,1;15,9;1,3;22
Tromsø;SN90450;10.01.2008;-4,6;0;1,4;19
Tromsø;SN90450;11.01.2008;-3,7;0;1,4;17
Tromsø;SN90450;12.01.2008;-2,6;0;1,2;15
Tromsø;SN90450;13.01.2008;-5;0;1,7;15
Tromsø;SN90450;14.01.2008;-3,1;0;2,9;15
Tromsø;SN90450;15.01.2008;-0,8;0,3;3,8;14
Tromsø;SN90450;16.01.2008;0,3;0;3,5;14
Tromsø;SN90450;17.01.2008;-2,9;1,2;3;12
Tromsø;SN90450;18.01.2008;-4,2;0,6;2,7;13
Tromsø;SN90450;19.01.2008;0;0;2,2;13
Tromsø;SN90450;20.01.2008;0,9;0;4,2;12
Tromsø;SN90450;21.01.2008;-1;0;3;12
Tromsø;SN90450;22.01.2008;-1,7;0,1;3,4;12
Tromsø;SN90450;23.01.2008;-2;0;5,5;12
Tromsø;SN90450;24.01.2008;0,3;0;7,7;10
Tromsø;SN90450;25.01.2008;-0,5;2,3;4,1;13
Tromsø;SN90450;26.01.2008;-3,7;3,1;3,2;16
Tromsø;SN90450;27.01.2008;-1,3;1,8;3,5;19
Tromsø;SN90450;28.01.2008;0,8;14,2;6,5;34
Tromsø;SN90450;29.01.2008;0,3;3,5;7,9;29
Tromsø;SN90450;30.01.2008;-1,2;22,5;5,7;45
Tromsø;SN90450;31.01.2008;-3,4;6,7;2,1;55
Tromsø;SN90450;01.02.2008;-3,9;2,5;2,1;53
Tromsø;SN90450;02.02.2008;0,1;0;2,9;49
Tromsø;SN90450;03.02.2008;-0,9;1,5;5,8;51
Tromsø;SN90450;04.02.2008;-2,7;4,2;2,3;56
Tromsø;SN90450;05.02.2008;-1,6;0,1;3,2;54
Tromsø;SN90450;06.02.2008;-1,4;0;5,4;52
Tromsø;SN90450;07.02.2008;1;0;5,7;52
Tromsø;SN90450;08.02.2008;1,3;0,9;5,5;48
Tromsø;SN90450;09.02.2008;1,7;0,7;4,8;47
Tromsø;SN90450;10.02.2008;4,3;0;7,5;45
Tromsø;SN90450;11.02.2008;4,5;0,4;7,5;43
Tromsø;SN90450;12.02.2008;3,1;0,2;7,4;25
Tromsø;SN90450;13.02.2008;-2,1;20,1;8,5;27
Tromsø;SN90450;14.02.2008;-4,8;10,4;6,3;43
Tromsø;SN90450;15.02.2008;-3;5,3;5;47
Tromsø;SN90450;16.02.2008;1,2;1,9;6;42
Tromsø;SN90450;17.02.2008;-2,5;7,8;2,3;44
Tromsø;SN90450;18.02.2008;-3;12,5;3,7;57
Tromsø;SN90450;19.02.2008;-3,6;8,5;1,8;62
Tromsø;SN90450;20.02.2008;-2,3;5,3;4,6;63
Tromsø;SN90450;21.02.2008;1,8;1,7;3,8;62
Tromsø;SN90450;22.02.2008;0,6;0;4;59
Tromsø;SN90450;23.02.2008;-3,3;0,5;3,9;58
Tromsø;SN90450;24.02.2008;-5,3;0;4,9;57
Tromsø;SN90450;25.02.2008;-4,2;0;3,7;55
Tromsø;SN90450;26.02.2008;-2,9;7,6;2;65
Tromsø;SN90450;27.02.2008;-4,3;0,2;2;63
Tromsø;SN90450;28.02.2008;-7,1;0;2,5;62
Tromsø;SN90450;29.02.2008;-5,3;2;3;63
Tromsø;SN90450;01.03.2008;-6,2;0,4;2,3;63
Tromsø;SN90450;02.03.2008;-7,6;0;3,6;60
Tromsø;SN90450;03.03.2008;-5,4;0;2,9;59
Tromsø;SN90450;04.03.2008;-3,9;0;3,8;59
Tromsø;SN90450;05.03.2008;-4,2;0;4;58
Tromsø;SN90450;06.03.2008;-3;0,1;2,6;58
Tromsø;SN90450;07.03.2008;-4,6;0;2;58
Tromsø;SN90450;08.03.2008;-3,7;0;3,8;56
Tromsø;SN90450;09.03.2008;-0,8;0;6,7;56
Tromsø;SN90450;10.03.2008;1,8;0;3,4;57
Tromsø;SN90450;11.03.2008;0,9;0;2,5;56
Tromsø;SN90450;12.03.2008;0,7;0;2,3;55
Tromsø;SN90450;13.03.2008;1,9;0;3,5;54
Tromsø;SN90450;14.03.2008;2,2;0;4,3;54
Tromsø;SN90450;15.03.2008;0,9;0,5;4,2;55
Tromsø;SN90450;16.03.2008;0,4;3,2;2,4;57
Tromsø;SN90450;17.03.2008;-0,5;3,3;1,5;59
Tromsø;SN90450;18.03.2008;-3,6;1;1,1;59
Tromsø;SN90450;19.03.2008;-5,4;5,6;2,2;68
Tromsø;SN90450;20.03.2008;-6,4;0,1;2,1;66
Tromsø;SN90450;21.03.2008;-6,7;0;1,8;65
Tromsø;SN90450;22.03.2008;-6,9;0,1;4,6;65
Tromsø;SN90450;23.03.2008;-6,7;0;4,5;62
Tromsø;SN90450;24.03.2008;-7,2;0;1,9;62
Tromsø;SN90450;25.03.2008;-5,1;3,1;4,3;66
Tromsø;SN90450;26.03.2008;-3,6;5,3;1,3;73
Tromsø;SN90450;27.03.2008;-5,5;0;2,4;72
Tromsø;SN90450;28.03.2008;-3,7;9,1;4,7;91
Tromsø;SN90450;29.03.2008;-3,1;2,7;2,7;85
Tromsø;SN90450;30.03.2008;-2,5;0;0,9;82
Tromsø;SN90450;31.03.2008;0,1;0,6;2,5;81
Tromsø;SN90450;01.04.2008;0;4,3;3,1;84
Tromsø;SN90450;02.04.2008;-1,5;14,5;3,8;89
Tromsø;SN90450;03.04.2008;-2,5;0,5;1,8;87
Tromsø;SN90450;04.04.2008;-1,8;0;1,9;85
Tromsø;SN90450;05.04.2008;-1,5;0;5,5;82
Tromsø;SN90450;06.04.2008;-1,8;0;5;82
Tromsø;SN90450;07.04.2008;-1,2;0;2,8;80
Tromsø;SN90450;08.04.2008;-1,5;0;1,5;80
Tromsø;SN90450;09.04.2008;-0,9;0;1,8;78
Tromsø;SN90450;10.04.2008;-2,7;0;2;76
Tromsø;SN90450;11.04.2008;-4,3;0;1,8;75
Tromsø;SN90450;12.04.2008;-2,9;0;1,5;75
Tromsø;SN90450;13.04.2008;0,1;0;2;75
Tromsø;SN90450;14.04.2008;-2,4;0;6,1;72
Tromsø;SN90450;15.04.2008;1,3;2,2;4,7;73
Tromsø;SN90450;16.04.2008;-0,4;0,3;5,8;72
Tromsø;SN90450;17.04.2008;-0,6;13,5;2,1;89
Tromsø;SN90450;18.04.2008;-1,4;16;2,3;94
Tromsø;SN90450;19.04.2008;-1,3;5,5;2;98
Tromsø;SN90450;20.04.2008;-1,2;1,3;2,2;96
Tromsø;SN90450;21.04.2008;-0,5;5,4;2,2;103
Tromsø;SN90450;22.04.2008;0,8;5,1;3,7;100
Tromsø;SN90450;23.04.2008;1,5;4,4;1,9;93
Tromsø;SN90450;24.04.2008;0,1;6,4;2,1;91
Tromsø;SN90450;25.04.2008;0,3;1,8;1,7;91
Tromsø;SN90450;26.04.2008;1;0;2,3;89
Tromsø;SN90450;27.04.2008;3,3;0;1,1;87
Tromsø;SN90450;28.04.2008;6,5;0;1,2;84
Tromsø;SN90450;29.04.2008;6,9;0;1;80
Tromsø;SN90450;30.04.2008;8,9;0;0,6;76
Tromsø;SN90450;01.05.2008;9,5;0;1,2;70
Tromsø;SN90450;02.05.2008;8,5;0;0,8;65
Tromsø;SN90450;03.05.2008;9,2;0,1;1,6;56
Tromsø;SN90450;04.05.2008;5,6;0,1;2,3;56
Tromsø;SN90450;05.05.2008;3,3;6,7;3,7;43
Tromsø;SN90450;06.05.2008;3,3;0,4;4,1;38
Tromsø;SN90450;07.05.2008;3,5;9,9;1,2;31
Tromsø;SN90450;08.05.2008;3,6;4,2;2,7;25
Tromsø;SN90450;09.05.2008;3,5;4,2;3,7;23
Tromsø;SN90450;10.05.2008;0,8;5,2;4,7;22
Tromsø;SN90450;11.05.2008;0,8;0,3;1,8;20
Tromsø;SN90450;12.05.2008;0;10,7;2,4;31
Tromsø;SN90450;13.05.2008;0,8;27;2,2;59
Tromsø;SN90450;14.05.2008;2,1;0,9;1,5;41
Tromsø;SN90450;15.05.2008;2,5;0;1,9;35
Tromsø;SN90450;16.05.2008;2,1;0;3,4;31
Tromsø;SN90450;17.05.2008;1,2;1,5;3,3;29
Tromsø;SN90450;18.05.2008;2,5;1,3;3,7;22
Tromsø;SN90450;19.05.2008;4;0,9;3,4;17
Tromsø;SN90450;20.05.2008;4,5;0;2,2;12
Tromsø;SN90450;21.05.2008;4,3;0;1,7;5
Tromsø;SN90450;22.05.2008;5,4;0;2,2;0
Tromsø;SN90450;23.05.2008;5,1;0;3,2;0
Tromsø;SN90450;24.05.2008;4,7;0;2,6;0
Tromsø;SN90450;25.05.2008;4,8;0;2,3;0
Tromsø;SN90450;26.05.2008;5,4;3,7;2,3;0
Tromsø;SN90450;27.05.2008;5;0;6,5;0
Tromsø;SN90450;28.05.2008;5,7;17,5;2,2;0
Tromsø;SN90450;29.05.2008;5,9;2,4;4;0
Tromsø;SN90450;31.05.2008;11,7;0;1,4;0
Tromsø;SN90450;01.06.2008;8,2;0,6;1,9;0
Tromsø;SN90450;02.06.2008;7,3;2,4;3;0
Tromsø;SN90450;03.06.2008;9,2;0;2,2;0
Tromsø;SN90450;04.06.2008;9,9;0;2,3;0
Tromsø;SN90450;05.06.2008;8,2;0;3,6;0
Tromsø;SN90450;06.06.2008;7,6;0;4,6;0
Tromsø;SN90450;07.06.2008;9,1;0;3,3;0
Tromsø;SN90450;08.06.2008;6,2;0;6,3;0
Tromsø;SN90450;09.06.2008;6,7;0,8;4;0
Tromsø;SN90450;10.06.2008;8,9;0;3,2;0
Tromsø;SN90450;11.06.2008;7,7;0;3,9;0
Tromsø;SN90450;12.06.2008;7,9;0;4,1;0
Tromsø;SN90450;13.06.2008;9;0;3,9;0
Tromsø;SN90450;14.06.2008;7,1;0;2,3;0
Tromsø;SN90450;15.06.2008;8;0;4,1;0
Tromsø;SN90450;16.06.2008;8,5;0;3,9;0
Tromsø;SN90450;17.06.2008;8,7;0;3,4;0
Tromsø;SN90450;18.06.2008;6,7;2,6;2,7;0
Tromsø;SN90450;19.06.2008;8,3;2,9;3,3;0
Tromsø;SN90450;20.06.2008;12,4;0,8;1,4;0
Tromsø;SN90450;21.06.2008;13,9;0,5;2,8;0
Tromsø;SN90450;22.06.2008;7,6;2,6;2,2;0
Tromsø;SN90450;23.06.2008;11,3;0,1;2,2;0
Tromsø;SN90450;24.06.2008;10,3;0,2;1,7;0
Tromsø;SN90450;25.06.2008;7,9;12,6;3;0
Tromsø;SN90450;26.06.2008;7;11,5;2,6;0
Tromsø;SN90450;27.06.2008;6,5;10,1;1,7;0
Tromsø;SN90450;28.06.2008;7,9;1,8;2;0
Tromsø;SN90450;29.06.2008;10;0;2,7;0
Tromsø;SN90450;30.06.2008;13,3;0,1;2,1;0
Tromsø;SN90450;01.07.2008;13;1;1,7;0
Tromsø;SN90450;02.07.2008;11,2;2,3;1,7;0
Tromsø;SN90450;03.07.2008;10,1;0;3,6;0
Tromsø;SN90450;04.07.2008;8,5;0;5,6;0
Tromsø;SN90450;05.07.2008;8,6;0;4,8;0
Tromsø;SN90450;06.07.2008;11,2;0;3,9;0
Tromsø;SN90450;07.07.2008;10,4;0;2,2;0
Tromsø;SN90450;08.07.2008;9,1;0;2;0
Tromsø;SN90450;09.07.2008;7,6;0;1,7;0
Tromsø;SN90450;10.07.2008;8,8;0;2,4;0
Tromsø;SN90450;11.07.2008;10,4;0;1,9;0
Tromsø;SN90450;12.07.2008;12,1;0;2,3;0
Tromsø;SN90450;13.07.2008;12,2;0;2,3;0
Tromsø;SN90450;14.07.2008;12,1;3;1,8;0
Tromsø;SN90450;15.07.2008;12,1;0,8;1,7;0
Tromsø;SN90450;16.07.2008;11,1;7,1;2;0
Tromsø;SN90450;17.07.2008;12,1;3,1;1,2;0
Tromsø;SN90450;18.07.2008;11,8;0,7;1,6;0
Tromsø;SN90450;19.07.2008;11,3;0;1,9;0
Tromsø;SN90450;20.07.2008;16,2;3,5;0,9;0
Tromsø;SN90450;21.07.2008;14,8;0;1,3;0
Tromsø;SN90450;22.07.2008;10,3;6,6;2,7;0
Tromsø;SN90450;23.07.2008;10,4;14,8;2,9;0
Tromsø;SN90450;24.07.2008;11,3;4,4;2,5;0
Tromsø;SN90450;25.07.2008;11,2;6,1;2,9;0
Tromsø;SN90450;26.07.2008;10,4;0,8;1,9;0
Tromsø;SN90450;27.07.2008;12,5;0;1,4;0
Tromsø;SN90450;28.07.2008;11,9;0,2;1,7;0
Tromsø;SN90450;29.07.2008;13,1;0;1,4;0
Tromsø;SN90450;30.07.2008;13,4;0;2,1;0
Tromsø;SN90450;31.07.2008;8,9;2,5;4,7;0
