Navn;Stasjon;Tid(norsk normaltid);Nedbør (døgn);Snødybde
Ullsfjord Ii;SN91110;04.12.1983;6,2;46
Ullsfjord Ii;SN91110;05.12.1983;3,8;43
Ullsfjord Ii;SN91110;06.12.1983;4,2;48
Ullsfjord Ii;SN91110;07.12.1983;3,3;52
Ullsfjord Ii;SN91110;08.12.1983;11,2;71
Ullsfjord Ii;SN91110;09.12.1983;2,4;72
Ullsfjord Ii;SN91110;10.12.1983;3;75
Ullsfjord Ii;SN91110;11.12.1983;1,4;75
Ullsfjord Ii;SN91110;12.12.1983;0,9;75
Ullsfjord Ii;SN91110;13.12.1983;0;73
Ullsfjord Ii;SN91110;14.12.1983;0;71
Ullsfjord Ii;SN91110;15.12.1983;8;60
Ullsfjord Ii;SN91110;16.12.1983;0;58
Ullsfjord Ii;SN91110;17.12.1983;2,4;55
Ullsfjord Ii;SN91110;18.12.1983;0;55
Ullsfjord Ii;SN91110;19.12.1983;0;53
Ullsfjord Ii;SN91110;20.12.1983;0;53
Ullsfjord Ii;SN91110;21.12.1983;0;51
Ullsfjord Ii;SN91110;22.12.1983;0;51
Ullsfjord Ii;SN91110;23.12.1983;0;50
Ullsfjord Ii;SN91110;24.12.1983;0;50
Ullsfjord Ii;SN91110;25.12.1983;0;50
Ullsfjord Ii;SN91110;26.12.1983;0;50
Ullsfjord Ii;SN91110;27.12.1983;5,8;72
Ullsfjord Ii;SN91110;28.12.1983;4,6;82
Ullsfjord Ii;SN91110;29.12.1983;0;82
Ullsfjord Ii;SN91110;30.12.1983;0;82
Ullsfjord Ii;SN91110;31.12.1983;4;83
Ullsfjord Ii;SN91110;01.01.1984;0;83
Ullsfjord Ii;SN91110;02.01.1984;4;90
Ullsfjord Ii;SN91110;03.01.1984;0;90
Ullsfjord Ii;SN91110;04.01.1984;0,2;88
Ullsfjord Ii;SN91110;05.01.1984;12,3;100
Ullsfjord Ii;SN91110;06.01.1984;14,2;120
Ullsfjord Ii;SN91110;07.01.1984;0;118
Ullsfjord Ii;SN91110;08.01.1984;0,3;115
Ullsfjord Ii;SN91110;09.01.1984;0;110
Ullsfjord Ii;SN91110;10.01.1984;0;106
Ullsfjord Ii;SN91110;11.01.1984;0;98
Ullsfjord Ii;SN91110;12.01.1984;0,2;100
Ullsfjord Ii;SN91110;13.01.1984;0;98
Ullsfjord Ii;SN91110;14.01.1984;0;96
Ullsfjord Ii;SN91110;15.01.1984;0;95
Ullsfjord Ii;SN91110;16.01.1984;0;95
Ullsfjord Ii;SN91110;17.01.1984;0;95
Ullsfjord Ii;SN91110;18.01.1984;0;95
Ullsfjord Ii;SN91110;19.01.1984;0;95
Ullsfjord Ii;SN91110;20.01.1984;3,8;100
Ullsfjord Ii;SN91110;21.01.1984;8,5;116
Ullsfjord Ii;SN91110;22.01.1984;0;112
Ullsfjord Ii;SN91110;23.01.1984;0,7;110
Ullsfjord Ii;SN91110;24.01.1984;0;107
Ullsfjord Ii;SN91110;25.01.1984;0;103
Ullsfjord Ii;SN91110;26.01.1984;0;100
Ullsfjord Ii;SN91110;27.01.1984;0;100
Ullsfjord Ii;SN91110;28.01.1984;0;100
Ullsfjord Ii;SN91110;29.01.1984;0;100
Ullsfjord Ii;SN91110;30.01.1984;0;100
Ullsfjord Ii;SN91110;31.01.1984;0;100
Ullsfjord Ii;SN91110;01.02.1984;0;100
Ullsfjord Ii;SN91110;02.02.1984;0;100
Ullsfjord Ii;SN91110;03.02.1984;0;100
Ullsfjord Ii;SN91110;04.02.1984;0;97
Ullsfjord Ii;SN91110;05.02.1984;0;95
Ullsfjord Ii;SN91110;06.02.1984;0,1;93
Ullsfjord Ii;SN91110;07.02.1984;0;90
Ullsfjord Ii;SN91110;08.02.1984;0;90
Ullsfjord Ii;SN91110;09.02.1984;1;92
Ullsfjord Ii;SN91110;10.02.1984;1,9;102
Ullsfjord Ii;SN91110;11.02.1984;1,6;94
Ullsfjord Ii;SN91110;12.02.1984;10;85
Ullsfjord Ii;SN91110;13.02.1984;1,8;81
Ullsfjord Ii;SN91110;14.02.1984;2,6;70
Ullsfjord Ii;SN91110;15.02.1984;2,5;70
Ullsfjord Ii;SN91110;16.02.1984;0;68
Ullsfjord Ii;SN91110;17.02.1984;0;65
Ullsfjord Ii;SN91110;18.02.1984;0;65
Ullsfjord Ii;SN91110;19.02.1984;1,4;62
Ullsfjord Ii;SN91110;20.02.1984;0;62
Ullsfjord Ii;SN91110;21.02.1984;0;62
Ullsfjord Ii;SN91110;22.02.1984;0;60
Ullsfjord Ii;SN91110;23.02.1984;0;60
Ullsfjord Ii;SN91110;24.02.1984;0;60
Ullsfjord Ii;SN91110;25.02.1984;4,6;55
Ullsfjord Ii;SN91110;26.02.1984;0,2;50
Ullsfjord Ii;SN91110;27.02.1984;3,6;40
Ullsfjord Ii;SN91110;28.02.1984;4,7;38
Ullsfjord Ii;SN91110;29.02.1984;6,5;45
Ullsfjord Ii;SN91110;01.03.1984;2,4;40
Ullsfjord Ii;SN91110;02.03.1984;5,3;42
Ullsfjord Ii;SN91110;03.03.1984;8;54
Ullsfjord Ii;SN91110;04.03.1984;0;51
Ullsfjord Ii;SN91110;05.03.1984;0;48
Ullsfjord Ii;SN91110;06.03.1984;0,3;53
Ullsfjord Ii;SN91110;07.03.1984;0,2;55
Ullsfjord Ii;SN91110;08.03.1984;4,6;62
Ullsfjord Ii;SN91110;09.03.1984;0,2;62
Ullsfjord Ii;SN91110;10.03.1984;0;60
Ullsfjord Ii;SN91110;11.03.1984;0;55
Ullsfjord Ii;SN91110;12.03.1984;1,1;48
Ullsfjord Ii;SN91110;13.03.1984;1,2;42
Ullsfjord Ii;SN91110;14.03.1984;1,1;43
Ullsfjord Ii;SN91110;15.03.1984;4;45
Ullsfjord Ii;SN91110;16.03.1984;3,3;50
Ullsfjord Ii;SN91110;17.03.1984;0;50
Ullsfjord Ii;SN91110;18.03.1984;0;48
Ullsfjord Ii;SN91110;19.03.1984;0;48
Ullsfjord Ii;SN91110;20.03.1984;0;47
Ullsfjord Ii;SN91110;21.03.1984;0;47
Ullsfjord Ii;SN91110;22.03.1984;0;45
Ullsfjord Ii;SN91110;23.03.1984;0;45
Ullsfjord Ii;SN91110;24.03.1984;0;43
Ullsfjord Ii;SN91110;25.03.1984;0;43
Ullsfjord Ii;SN91110;26.03.1984;0;43
Ullsfjord Ii;SN91110;27.03.1984;0;43
Ullsfjord Ii;SN91110;28.03.1984;0;43
Ullsfjord Ii;SN91110;29.03.1984;0;43
Ullsfjord Ii;SN91110;30.03.1984;0;43
Ullsfjord Ii;SN91110;31.03.1984;0,1;42
Ullsfjord Ii;SN91110;01.04.1984;0,4;45
Ullsfjord Ii;SN91110;02.04.1984;0;43
Ullsfjord Ii;SN91110;03.04.1984;0;43
Ullsfjord Ii;SN91110;04.04.1984;0;43
Ullsfjord Ii;SN91110;05.04.1984;0;42
Ullsfjord Ii;SN91110;06.04.1984;0;42
Ullsfjord Ii;SN91110;07.04.1984;0;42
Ullsfjord Ii;SN91110;08.04.1984;0;40
Ullsfjord Ii;SN91110;09.04.1984;0;37
Ullsfjord Ii;SN91110;10.04.1984;0,2;33
Ullsfjord Ii;SN91110;11.04.1984;0,4;30
Ullsfjord Ii;SN91110;12.04.1984;0;29
Ullsfjord Ii;SN91110;13.04.1984;0;28
Ullsfjord Ii;SN91110;14.04.1984;0;28
Ullsfjord Ii;SN91110;15.04.1984;0;26
Ullsfjord Ii;SN91110;16.04.1984;0;23
Ullsfjord Ii;SN91110;17.04.1984;0;21
Ullsfjord Ii;SN91110;18.04.1984;6,5;19
Ullsfjord Ii;SN91110;19.04.1984;11,3;15
Ullsfjord Ii;SN91110;20.04.1984;0;12
Ullsfjord Ii;SN91110;21.04.1984;0;10
Ullsfjord Ii;SN91110;22.04.1984;0;7
Ullsfjord Ii;SN91110;23.04.1984;1,6;0
Ullsfjord Ii;SN91110;24.04.1984;3,8;4
Ullsfjord Ii;SN91110;25.04.1984;7,8;12
Ullsfjord Ii;SN91110;26.04.1984;3;7
Ullsfjord Ii;SN91110;27.04.1984;0,4;0
Ullsfjord Ii;SN91110;28.04.1984;0;0
Ullsfjord Ii;SN91110;29.04.1984;0;0
Ullsfjord Ii;SN91110;30.04.1984;0,3;0
Ullsfjord Ii;SN91110;01.05.1984;0;0
Ullsfjord Ii;SN91110;02.05.1984;0;0
Ullsfjord Ii;SN91110;03.05.1984;0;0
Ullsfjord Ii;SN91110;04.05.1984;0;0
Ullsfjord Ii;SN91110;05.05.1984;1,3;0
Ullsfjord Ii;SN91110;06.05.1984;0;0
Ullsfjord Ii;SN91110;07.05.1984;4,1;0
Ullsfjord Ii;SN91110;08.05.1984;0,7;0
Ullsfjord Ii;SN91110;09.05.1984;0,5;0
Ullsfjord Ii;SN91110;10.05.1984;0,5;0
Ullsfjord Ii;SN91110;11.05.1984;0,6;0
Ullsfjord Ii;SN91110;12.05.1984;1,1;0
Ullsfjord Ii;SN91110;13.05.1984;0,4;0
Ullsfjord Ii;SN91110;14.05.1984;1,6;0
Ullsfjord Ii;SN91110;15.05.1984;0,2;0
Ullsfjord Ii;SN91110;16.05.1984;0;0
Ullsfjord Ii;SN91110;17.05.1984;0;0
Ullsfjord Ii;SN91110;18.05.1984;0;0
Ullsfjord Ii;SN91110;19.05.1984;3;0
Ullsfjord Ii;SN91110;20.05.1984;0;0
Ullsfjord Ii;SN91110;21.05.1984;6,3;0
Ullsfjord Ii;SN91110;22.05.1984;0;0
Ullsfjord Ii;SN91110;23.05.1984;0;0
Ullsfjord Ii;SN91110;24.05.1984;0;0
Ullsfjord Ii;SN91110;25.05.1984;0;0
Ullsfjord Ii;SN91110;26.05.1984;0;0
Ullsfjord Ii;SN91110;27.05.1984;1,6;0
Ullsfjord Ii;SN91110;28.05.1984;0;0
Ullsfjord Ii;SN91110;29.05.1984;0;0
Ullsfjord Ii;SN91110;30.05.1984;0;0
Ullsfjord Ii;SN91110;31.05.1984;0;0
Ullsfjord Ii;SN91110;01.06.1984;0;0
Ullsfjord Ii;SN91110;02.06.1984;0;0
Ullsfjord Ii;SN91110;03.06.1984;0;0
Ullsfjord Ii;SN91110;04.06.1984;0;0
Ullsfjord Ii;SN91110;05.06.1984;0;0
Ullsfjord Ii;SN91110;06.06.1984;0,8;0
Ullsfjord Ii;SN91110;07.06.1984;4,8;0
Ullsfjord Ii;SN91110;08.06.1984;1,6;0
Ullsfjord Ii;SN91110;09.06.1984;9,3;2
Ullsfjord Ii;SN91110;10.06.1984;3,3;0
Ullsfjord Ii;SN91110;11.06.1984;7,6;0
Ullsfjord Ii;SN91110;12.06.1984;0;0
Ullsfjord Ii;SN91110;13.06.1984;0;0
Ullsfjord Ii;SN91110;14.06.1984;2,7;0
Ullsfjord Ii;SN91110;15.06.1984;0;0
Ullsfjord Ii;SN91110;16.06.1984;11;0
Ullsfjord Ii;SN91110;17.06.1984;1,5;0
Ullsfjord Ii;SN91110;18.06.1984;0,8;0
Ullsfjord Ii;SN91110;19.06.1984;4,2;0
Ullsfjord Ii;SN91110;20.06.1984;0;0
Ullsfjord Ii;SN91110;21.06.1984;0,5;0
Ullsfjord Ii;SN91110;22.06.1984;0,4;0
Ullsfjord Ii;SN91110;23.06.1984;3,6;0
Ullsfjord Ii;SN91110;24.06.1984;0;0
Ullsfjord Ii;SN91110;25.06.1984;0;0
Ullsfjord Ii;SN91110;26.06.1984;0;0
Ullsfjord Ii;SN91110;27.06.1984;22,6;0
Ullsfjord Ii;SN91110;28.06.1984;0,5;0
Ullsfjord Ii;SN91110;29.06.1984;2,5;0
Ullsfjord Ii;SN91110;30.06.1984;0,1;0
Ullsfjord Ii;SN91110;01.07.1984;0,6;0
Ullsfjord Ii;SN91110;02.07.1984;0,4;0
Ullsfjord Ii;SN91110;03.07.1984;0,3;0
Ullsfjord Ii;SN91110;04.07.1984;0,2;0
Ullsfjord Ii;SN91110;05.07.1984;2,4;0
Ullsfjord Ii;SN91110;06.07.1984;0,8;0
Ullsfjord Ii;SN91110;07.07.1984;5,2;0
Ullsfjord Ii;SN91110;08.07.1984;4,9;0
Ullsfjord Ii;SN91110;09.07.1984;0;0
Ullsfjord Ii;SN91110;10.07.1984;0;0
Ullsfjord Ii;SN91110;11.07.1984;0;0
Ullsfjord Ii;SN91110;12.07.1984;0;0
Ullsfjord Ii;SN91110;13.07.1984;3,4;0
Ullsfjord Ii;SN91110;14.07.1984;0,3;0
Ullsfjord Ii;SN91110;15.07.1984;2,2;0
Ullsfjord Ii;SN91110;16.07.1984;0;0
Ullsfjord Ii;SN91110;17.07.1984;0,3;0
Ullsfjord Ii;SN91110;18.07.1984;0,5;0
Ullsfjord Ii;SN91110;19.07.1984;0,3;0
Ullsfjord Ii;SN91110;20.07.1984;0;0
Ullsfjord Ii;SN91110;21.07.1984;7,4;0
Ullsfjord Ii;SN91110;22.07.1984;0,4;0
Ullsfjord Ii;SN91110;23.07.1984;0;0
Ullsfjord Ii;SN91110;24.07.1984;0;0
Ullsfjord Ii;SN91110;25.07.1984;1,6;0
Ullsfjord Ii;SN91110;26.07.1984;6;0
Ullsfjord Ii;SN91110;27.07.1984;0,1;0
Ullsfjord Ii;SN91110;28.07.1984;0,1;0
Ullsfjord Ii;SN91110;29.07.1984;6,3;0
Ullsfjord Ii;SN91110;30.07.1984;0,6;0
Ullsfjord Ii;SN91110;31.07.1984;0;0
Ullsfjord Ii;SN91110;01.08.1984;0;0
Ullsfjord Ii;SN91110;02.08.1984;0;0
Ullsfjord Ii;SN91110;03.08.1984;0;0
Ullsfjord Ii;SN91110;04.08.1984;0;0
Ullsfjord Ii;SN91110;05.08.1984;0;0
Ullsfjord Ii;SN91110;06.08.1984;18;0
Ullsfjord Ii;SN91110;07.08.1984;0,3;0
Ullsfjord Ii;SN91110;08.08.1984;22;0
Ullsfjord Ii;SN91110;09.08.1984;2,3;0
Ullsfjord Ii;SN91110;10.08.1984;4;0
Ullsfjord Ii;SN91110;11.08.1984;1,6;0
Ullsfjord Ii;SN91110;12.08.1984;0;0
Ullsfjord Ii;SN91110;13.08.1984;11,6;0
Ullsfjord Ii;SN91110;14.08.1984;0;0
Ullsfjord Ii;SN91110;15.08.1984;0;0
Ullsfjord Ii;SN91110;16.08.1984;0,3;0
Ullsfjord Ii;SN91110;17.08.1984;4,3;0
Ullsfjord Ii;SN91110;18.08.1984;7,3;0
Ullsfjord Ii;SN91110;19.08.1984;15,8;0
Ullsfjord Ii;SN91110;20.08.1984;21;0
Ullsfjord Ii;SN91110;21.08.1984;2,4;0
Ullsfjord Ii;SN91110;22.08.1984;2;0
Ullsfjord Ii;SN91110;23.08.1984;3,8;0
Ullsfjord Ii;SN91110;24.08.1984;6,4;0
Ullsfjord Ii;SN91110;25.08.1984;6,3;0
Ullsfjord Ii;SN91110;26.08.1984;3,5;0
Ullsfjord Ii;SN91110;27.08.1984;1;0
Ullsfjord Ii;SN91110;28.08.1984;3,4;0
Ullsfjord Ii;SN91110;29.08.1984;0;0
Ullsfjord Ii;SN91110;30.08.1984;0;0
Ullsfjord Ii;SN91110;31.08.1984;0;0
Ullsfjord Ii;SN91110;01.09.1984;0,6;0
Ullsfjord Ii;SN91110;02.09.1984;4,6;0
Ullsfjord Ii;SN91110;03.09.1984;10,9;0
Ullsfjord Ii;SN91110;04.09.1984;0;0
Ullsfjord Ii;SN91110;05.09.1984;5,3;0
Ullsfjord Ii;SN91110;06.09.1984;34,2;0
Ullsfjord Ii;SN91110;07.09.1984;1;0
Ullsfjord Ii;SN91110;08.09.1984;0;0
Ullsfjord Ii;SN91110;09.09.1984;0;0
Ullsfjord Ii;SN91110;10.09.1984;0;0
Ullsfjord Ii;SN91110;11.09.1984;1,6;0
Ullsfjord Ii;SN91110;12.09.1984;0;0
Ullsfjord Ii;SN91110;13.09.1984;0,6;0
Ullsfjord Ii;SN91110;14.09.1984;0;0
Ullsfjord Ii;SN91110;15.09.1984;0;0
Ullsfjord Ii;SN91110;16.09.1984;0;0
Ullsfjord Ii;SN91110;17.09.1984;0;0
Ullsfjord Ii;SN91110;18.09.1984;0;0
Ullsfjord Ii;SN91110;19.09.1984;0;0
Ullsfjord Ii;SN91110;20.09.1984;0;0
Ullsfjord Ii;SN91110;21.09.1984;0;0
Ullsfjord Ii;SN91110;22.09.1984;0;0
Ullsfjord Ii;SN91110;23.09.1984;0;0
Ullsfjord Ii;SN91110;24.09.1984;0;0
Ullsfjord Ii;SN91110;25.09.1984;0;0
Ullsfjord Ii;SN91110;26.09.1984;0;0
Ullsfjord Ii;SN91110;27.09.1984;0;0
Ullsfjord Ii;SN91110;28.09.1984;0;0
Ullsfjord Ii;SN91110;29.09.1984;0;0
Ullsfjord Ii;SN91110;30.09.1984;0;0
Ullsfjord Ii;SN91110;01.10.1984;0;0
Ullsfjord Ii;SN91110;02.10.1984;0,8;0
Ullsfjord Ii;SN91110;03.10.1984;0;0
Ullsfjord Ii;SN91110;04.10.1984;0,3;0
Ullsfjord Ii;SN91110;05.10.1984;0;0
Ullsfjord Ii;SN91110;06.10.1984;0;0
Ullsfjord Ii;SN91110;07.10.1984;0;0
Ullsfjord Ii;SN91110;08.10.1984;0;0
Ullsfjord Ii;SN91110;09.10.1984;0;0
Ullsfjord Ii;SN91110;10.10.1984;0,6;0
Ullsfjord Ii;SN91110;11.10.1984;2;0
Ullsfjord Ii;SN91110;12.10.1984;3,9;0
Ullsfjord Ii;SN91110;13.10.1984;5,8;0
Ullsfjord Ii;SN91110;14.10.1984;0;0
Ullsfjord Ii;SN91110;15.10.1984;0;0
Ullsfjord Ii;SN91110;16.10.1984;1,8;0
Ullsfjord Ii;SN91110;17.10.1984;2,5;0
Ullsfjord Ii;SN91110;18.10.1984;2,8;3
Ullsfjord Ii;SN91110;19.10.1984;0,8;5
Ullsfjord Ii;SN91110;20.10.1984;0;4
Ullsfjord Ii;SN91110;21.10.1984;0;3
Ullsfjord Ii;SN91110;22.10.1984;1;0
Ullsfjord Ii;SN91110;23.10.1984;0;0
Ullsfjord Ii;SN91110;24.10.1984;0;0
Ullsfjord Ii;SN91110;25.10.1984;0;0
Ullsfjord Ii;SN91110;26.10.1984;0;0
Ullsfjord Ii;SN91110;27.10.1984;0;0
Ullsfjord Ii;SN91110;28.10.1984;0;0
Ullsfjord Ii;SN91110;29.10.1984;0;0
Ullsfjord Ii;SN91110;30.10.1984;0;0
Ullsfjord Ii;SN91110;31.10.1984;8,5;0
Ullsfjord Ii;SN91110;01.11.1984;1,6;0
Ullsfjord Ii;SN91110;02.11.1984;4;0
Ullsfjord Ii;SN91110;03.11.1984;3,7;0
Ullsfjord Ii;SN91110;04.11.1984;9;0
Ullsfjord Ii;SN91110;05.11.1984;0;0
Ullsfjord Ii;SN91110;06.11.1984;0;0
Ullsfjord Ii;SN91110;07.11.1984;0;0
Ullsfjord Ii;SN91110;08.11.1984;0;0
Ullsfjord Ii;SN91110;09.11.1984;0;0
Ullsfjord Ii;SN91110;10.11.1984;0;0
Ullsfjord Ii;SN91110;11.11.1984;0;0
Ullsfjord Ii;SN91110;12.11.1984;0,5;0
Ullsfjord Ii;SN91110;13.11.1984;0;0
Ullsfjord Ii;SN91110;14.11.1984;0;0
Ullsfjord Ii;SN91110;15.11.1984;0;0
Ullsfjord Ii;SN91110;16.11.1984;0;0
Ullsfjord Ii;SN91110;17.11.1984;0;0
Ullsfjord Ii;SN91110;18.11.1984;0;0
Ullsfjord Ii;SN91110;19.11.1984;4,4;0
Ullsfjord Ii;SN91110;20.11.1984;0,3;0
Ullsfjord Ii;SN91110;21.11.1984;9;13
Ullsfjord Ii;SN91110;22.11.1984;2,7;14
Ullsfjord Ii;SN91110;23.11.1984;0;12
Ullsfjord Ii;SN91110;24.11.1984;0;11
Ullsfjord Ii;SN91110;25.11.1984;0;5
Ullsfjord Ii;SN91110;26.11.1984;0;0
Ullsfjord Ii;SN91110;27.11.1984;0;0
Ullsfjord Ii;SN91110;28.11.1984;0;0
Ullsfjord Ii;SN91110;29.11.1984;0;0
Ullsfjord Ii;SN91110;30.11.1984;0,2;0
Ullsfjord Ii;SN91110;01.12.1984;1,3;0
Ullsfjord Ii;SN91110;02.12.1984;0;0
Ullsfjord Ii;SN91110;03.12.1984;6,3;0
Ullsfjord Ii;SN91110;04.12.1984;1,2;0
Ullsfjord Ii;SN91110;05.12.1984;0;0
Ullsfjord Ii;SN91110;06.12.1984;2,4;5
Ullsfjord Ii;SN91110;07.12.1984;0;5
Ullsfjord Ii;SN91110;08.12.1984;0;2
Ullsfjord Ii;SN91110;09.12.1984;0;1
Ullsfjord Ii;SN91110;10.12.1984;0;0
Ullsfjord Ii;SN91110;11.12.1984;5,4;0
Ullsfjord Ii;SN91110;12.12.1984;0,4;0
Ullsfjord Ii;SN91110;13.12.1984;0;0
Ullsfjord Ii;SN91110;14.12.1984;0;0
Ullsfjord Ii;SN91110;15.12.1984;0;0
Ullsfjord Ii;SN91110;16.12.1984;0;0
Ullsfjord Ii;SN91110;17.12.1984;0;0
Ullsfjord Ii;SN91110;18.12.1984;0;0
Ullsfjord Ii;SN91110;19.12.1984;0;0
Ullsfjord Ii;SN91110;20.12.1984;0;0
Ullsfjord Ii;SN91110;21.12.1984;0;0
Ullsfjord Ii;SN91110;22.12.1984;0;0
Ullsfjord Ii;SN91110;23.12.1984;0;0
Ullsfjord Ii;SN91110;24.12.1984;0;0
Ullsfjord Ii;SN91110;25.12.1984;2;0
Ullsfjord Ii;SN91110;26.12.1984;0;0
Ullsfjord Ii;SN91110;27.12.1984;0;0
Ullsfjord Ii;SN91110;28.12.1984;0;0
Ullsfjord Ii;SN91110;29.12.1984;0;0
Ullsfjord Ii;SN91110;30.12.1984;4;3
Ullsfjord Ii;SN91110;31.12.1984;0;0
Ullsfjord Ii;SN91110;01.01.1985;8;5
Ullsfjord Ii;SN91110;02.01.1985;2,4;6
Ullsfjord Ii;SN91110;03.01.1985;0,2;6
Ullsfjord Ii;SN91110;04.01.1985;1;5
Ullsfjord Ii;SN91110;05.01.1985;0;5
Ullsfjord Ii;SN91110;06.01.1985;12,8;25
Ullsfjord Ii;SN91110;07.01.1985;0,3;23
Ullsfjord Ii;SN91110;08.01.1985;0,1;21
Ullsfjord Ii;SN91110;09.01.1985;6,5;25
Ullsfjord Ii;SN91110;10.01.1985;5,2;28
Ullsfjord Ii;SN91110;11.01.1985;0,2;28
Ullsfjord Ii;SN91110;12.01.1985;1;20
Ullsfjord Ii;SN91110;13.01.1985;4;9
Ullsfjord Ii;SN91110;14.01.1985;0;5
Ullsfjord Ii;SN91110;15.01.1985;3,7;0
Ullsfjord Ii;SN91110;16.01.1985;14,8;0
Ullsfjord Ii;SN91110;17.01.1985;8,7;0
Ullsfjord Ii;SN91110;18.01.1985;4;0
Ullsfjord Ii;SN91110;19.01.1985;2,3;3
Ullsfjord Ii;SN91110;20.01.1985;0;3
Ullsfjord Ii;SN91110;21.01.1985;0;3
Ullsfjord Ii;SN91110;22.01.1985;0;3
Ullsfjord Ii;SN91110;23.01.1985;0;3
Ullsfjord Ii;SN91110;24.01.1985;0;3
Ullsfjord Ii;SN91110;25.01.1985;9,6;13
Ullsfjord Ii;SN91110;26.01.1985;5,9;15
Ullsfjord Ii;SN91110;27.01.1985;5,6;25
Ullsfjord Ii;SN91110;28.01.1985;0,8;15
Ullsfjord Ii;SN91110;29.01.1985;0,1;15
Ullsfjord Ii;SN91110;30.01.1985;7;25
Ullsfjord Ii;SN91110;31.01.1985;0;23
Ullsfjord Ii;SN91110;01.02.1985;0;18
Ullsfjord Ii;SN91110;02.02.1985;0;15
Ullsfjord Ii;SN91110;03.02.1985;0;15
Ullsfjord Ii;SN91110;04.02.1985;0;15
Ullsfjord Ii;SN91110;05.02.1985;0;15
Ullsfjord Ii;SN91110;06.02.1985;0,1;15
Ullsfjord Ii;SN91110;07.02.1985;0;15
Ullsfjord Ii;SN91110;08.02.1985;0;15
Ullsfjord Ii;SN91110;09.02.1985;0;15
Ullsfjord Ii;SN91110;10.02.1985;2,7;18
Ullsfjord Ii;SN91110;11.02.1985;1,9;20
Ullsfjord Ii;SN91110;12.02.1985;0;20
Ullsfjord Ii;SN91110;13.02.1985;0,2;20
Ullsfjord Ii;SN91110;14.02.1985;0,7;20
Ullsfjord Ii;SN91110;15.02.1985;0;20
Ullsfjord Ii;SN91110;16.02.1985;0;20
Ullsfjord Ii;SN91110;17.02.1985;0;20
Ullsfjord Ii;SN91110;18.02.1985;0;20
Ullsfjord Ii;SN91110;19.02.1985;0;20
Ullsfjord Ii;SN91110;20.02.1985;0;20
Ullsfjord Ii;SN91110;21.02.1985;0;20
Ullsfjord Ii;SN91110;22.02.1985;0;20
Ullsfjord Ii;SN91110;23.02.1985;2;25
Ullsfjord Ii;SN91110;24.02.1985;0;20
Ullsfjord Ii;SN91110;25.02.1985;2;22
Ullsfjord Ii;SN91110;26.02.1985;7;30
Ullsfjord Ii;SN91110;27.02.1985;0;28
Ullsfjord Ii;SN91110;28.02.1985;0,2;30
Ullsfjord Ii;SN91110;01.03.1985;0;27
Ullsfjord Ii;SN91110;02.03.1985;0;27
Ullsfjord Ii;SN91110;03.03.1985;0;27
Ullsfjord Ii;SN91110;04.03.1985;0;27
Ullsfjord Ii;SN91110;05.03.1985;0;27
Ullsfjord Ii;SN91110;06.03.1985;0;25
Ullsfjord Ii;SN91110;07.03.1985;0;23
Ullsfjord Ii;SN91110;08.03.1985;1,8;22
Ullsfjord Ii;SN91110;09.03.1985;0;22
Ullsfjord Ii;SN91110;10.03.1985;2;20
Ullsfjord Ii;SN91110;11.03.1985;2;24
Ullsfjord Ii;SN91110;12.03.1985;0,3;22
Ullsfjord Ii;SN91110;13.03.1985;13,6;30
Ullsfjord Ii;SN91110;14.03.1985;0;30
Ullsfjord Ii;SN91110;15.03.1985;0;30
Ullsfjord Ii;SN91110;16.03.1985;0;30
Ullsfjord Ii;SN91110;17.03.1985;0;30
Ullsfjord Ii;SN91110;18.03.1985;0;30
Ullsfjord Ii;SN91110;19.03.1985;2,2;35
Ullsfjord Ii;SN91110;20.03.1985;0;33
Ullsfjord Ii;SN91110;21.03.1985;0;32
Ullsfjord Ii;SN91110;22.03.1985;0;30
Ullsfjord Ii;SN91110;23.03.1985;2,3;27
Ullsfjord Ii;SN91110;24.03.1985;0;22
Ullsfjord Ii;SN91110;25.03.1985;4,2;17
Ullsfjord Ii;SN91110;26.03.1985;3,6;20
Ullsfjord Ii;SN91110;27.03.1985;1,4;23
Ullsfjord Ii;SN91110;28.03.1985;1,2;25
Ullsfjord Ii;SN91110;29.03.1985;0;25
Ullsfjord Ii;SN91110;30.03.1985;0;25
Ullsfjord Ii;SN91110;31.03.1985;0;25
Ullsfjord Ii;SN91110;01.04.1985;5,4;37
Ullsfjord Ii;SN91110;02.04.1985;1,9;39
Ullsfjord Ii;SN91110;03.04.1985;3,7;42
Ullsfjord Ii;SN91110;04.04.1985;0;40
Ullsfjord Ii;SN91110;05.04.1985;0;36
Ullsfjord Ii;SN91110;06.04.1985;0;36
Ullsfjord Ii;SN91110;07.04.1985;0;36
Ullsfjord Ii;SN91110;08.04.1985;1,2;38
Ullsfjord Ii;SN91110;09.04.1985;4;43
Ullsfjord Ii;SN91110;10.04.1985;7,6;52
Ullsfjord Ii;SN91110;11.04.1985;6,6;61
Ullsfjord Ii;SN91110;12.04.1985;0,7;62
Ullsfjord Ii;SN91110;13.04.1985;0;58
Ullsfjord Ii;SN91110;14.04.1985;0;55
Ullsfjord Ii;SN91110;15.04.1985;4;45
Ullsfjord Ii;SN91110;16.04.1985;0;45
Ullsfjord Ii;SN91110;17.04.1985;1,8;52
Ullsfjord Ii;SN91110;18.04.1985;0;49
Ullsfjord Ii;SN91110;19.04.1985;0;47
